Row_ID,Order_ID,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Days,Order_Date,Ship_Date,Season,Profit_Margin
9679,US-2026-101245,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,OFF-PA-10003129,"Office Supplies",Paper,"Tops White Computer Printout Paper",244.55,5,0.00,114.94,6,2026-11-27,2026-12-03,Autumn,0.4700
9680,US-2026-159506,"Standard Class",JR-16210,"Justin Ritter",Corporate,"United States",Columbus,Indiana,47201,Central,OFF-PA-10003641,"Office Supplies",Paper,"Xerox 1909",158.28,6,0.00,72.81,5,2026-11-27,2026-12-02,Autumn,0.4600
9681,US-2026-101245,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94109,West,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",166.16,8,0.00,59.82,6,2026-11-27,2026-12-03,Autumn,0.3600
9682,US-2026-102519,"First Class",BM-11650,"Brian Moss",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",143.73,9,0.00,56.05,2,2026-11-27,2026-11-29,Autumn,0.3900
9683,US-2026-133207,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States","Los Angeles",California,90036,West,TEC-PH-10004100,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",57.57,4,0.20,5.76,6,2026-11-27,2026-12-03,Autumn,0.1001
9684,US-2026-110576,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1007.23,6,0.20,75.54,4,2026-11-28,2026-12-02,Autumn,0.0750
9685,US-2026-117702,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1049.20,5,0.00,272.79,6,2026-11-28,2026-12-04,Autumn,0.2600
9686,US-2026-110576,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7,0.20,-12.91,4,2026-11-28,2026-12-02,Autumn,-0.0250
9687,US-2026-117702,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Baltimore,Maryland,21215,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.90,5,0.00,7.52,6,2026-11-28,2026-12-04,Autumn,0.3598
9688,US-2026-110576,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.40,-619.60,4,2026-11-28,2026-12-02,Autumn,-0.3000
9689,US-2026-117702,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Baltimore,Maryland,21215,East,OFF-AR-10004582,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters",1.64,1,0.00,0.74,6,2026-11-28,2026-12-04,Autumn,0.4512
9690,US-2026-123372,"Standard Class",DG-13300,"Deirdre Greer",Corporate,"United States","New York City","New York",10035,East,OFF-EN-10003055,"Office Supplies",Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0.00,35.98,4,2026-11-28,2026-12-02,Autumn,0.4500
9691,US-2026-131303,"Standard Class",EP-13915,"Emily Phan",Consumer,"United States","San Diego",California,92037,West,OFF-LA-10001074,"Office Supplies",Labels,"Round Specialty Laser Printer Labels",62.65,5,0.00,29.45,4,2026-11-28,2026-12-02,Autumn,0.4701
9692,US-2026-110576,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,"Office Supplies",Paper,"Xerox 210",15.55,3,0.20,5.44,4,2026-11-28,2026-12-02,Autumn,0.3498
9693,US-2026-110576,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,"Office Supplies",Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",25.34,6,0.20,7.92,4,2026-11-28,2026-12-02,Autumn,0.3125
9694,US-2026-121538,"First Class",RH-19495,"Rick Hansen",Consumer,"United States",Denver,Colorado,80219,West,OFF-PA-10004071,"Office Supplies",Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2,0.20,31.07,3,2026-11-28,2026-12-01,Autumn,0.3500
9695,US-2026-123372,"Standard Class",DG-13300,"Deirdre Greer",Corporate,"United States","New York City","New York",10035,East,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",1979.89,11,0.00,494.97,4,2026-11-28,2026-12-02,Autumn,0.2500
9696,US-2026-108035,"Standard Class",TT-21070,"Ted Trevino",Consumer,"United States",Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.37,2,0.20,48.80,4,2026-11-29,2026-12-03,Autumn,0.1250
9697,US-2026-108035,"Standard Class",TT-21070,"Ted Trevino",Consumer,"United States",Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13" Chairman Wall Clock",101.52,5,0.20,19.04,4,2026-11-29,2026-12-03,Autumn,0.1875
9698,US-2026-165456,"First Class",TB-21625,"Trudy Brown",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",1079.32,6,0.30,-15.42,3,2026-11-30,2026-12-03,Autumn,-0.0143
9699,US-2026-111689,"Second Class",HP-14815,"Harold Pawlan","Home Office","United States","New York City","New York",10024,East,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",1242.90,5,0.10,262.39,2,2026-11-30,2026-12-02,Autumn,0.2111
9700,US-2026-107314,"First Class",MZ-17335,"Maria Zettner","Home Office","United States","San Francisco",California,94109,West,FUR-FU-10003489,Furniture,Furnishings,"Contemporary Borderless Frame",25.83,3,0.00,9.56,3,2026-11-30,2026-12-03,Autumn,0.3701
9701,US-2026-142090,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Burlington,"North Carolina",27217,South,FUR-TA-10001889,Furniture,Tables,"Bush Advantage Collection Racetrack Conference Table",1781.68,7,0.40,-653.28,7,2026-11-30,2026-12-07,Autumn,-0.3667
9702,US-2026-120089,"Same Day",ML-17755,"Max Ludwig","Home Office","United States",Toledo,Ohio,43615,East,OFF-AP-10003779,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",663.94,4,0.20,82.99,0,2026-11-30,2026-11-30,Autumn,0.1250
9703,US-2026-116645,"Standard Class",ME-17725,"Max Engle",Consumer,"United States",Newark,Delaware,19711,East,OFF-AR-10001044,"Office Supplies",Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,6,0.00,45.22,4,2026-11-30,2026-12-04,Autumn,0.2900
9704,US-2026-111689,"Second Class",HP-14815,"Harold Pawlan","Home Office","United States","New York City","New York",10024,East,OFF-BI-10003984,"Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",68.47,3,0.20,23.11,2,2026-11-30,2026-12-02,Autumn,0.3375
9705,US-2026-102267,"Standard Class",SC-20800,"Stuart Calhoun",Consumer,"United States",Edinburg,Texas,78539,Central,OFF-FA-10000611,"Office Supplies",Fasteners,"Binder Clips by OIC",2.37,2,0.20,0.83,4,2026-11-30,2026-12-04,Autumn,0.3502
9706,US-2026-119305,"Standard Class",SW-20275,"Scott Williamson",Consumer,"United States",Jackson,Mississippi,39212,South,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",173.80,5,0.00,43.45,4,2026-11-30,2026-12-04,Autumn,0.2500
9707,US-2026-105333,"Standard Class",VP-21730,"Victor Preis","Home Office","United States","New York City","New York",10011,East,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",269.49,3,0.00,5.39,4,2026-11-30,2026-12-04,Autumn,0.0200
9708,US-2026-105333,"Standard Class",VP-21730,"Victor Preis","Home Office","United States","New York City","New York",10011,East,OFF-ST-10002182,"Office Supplies",Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0.00,1.67,4,2026-11-30,2026-12-04,Autumn,0.0200
9709,US-2026-137365,"Second Class",BP-11095,"Bart Pistole",Corporate,"United States","El Paso",Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.98,3,0.20,-10.80,3,2026-11-30,2026-12-03,Autumn,-0.1125
9710,US-2026-142090,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Burlington,"North Carolina",27217,South,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",383.98,3,0.20,81.59,7,2026-11-30,2026-12-07,Autumn,0.2125
9711,US-2026-105333,"Standard Class",VP-21730,"Victor Preis","Home Office","United States","New York City","New York",10011,East,TEC-PH-10001468,Technology,Phones,"Panasonic Business Telephones KX-T7736",546.06,3,0.00,163.82,4,2026-11-30,2026-12-04,Autumn,0.3000
9712,US-2026-148768,"Second Class",PN-18775,"Parhena Norris","Home Office","United States",Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",71.98,3,0.20,9.00,2,2026-11-30,2026-12-02,Autumn,0.1250
9713,US-2026-166926,"Standard Class",SO-20335,"Sean O'Donnell",Consumer,"United States",Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.00,41.17,7,2026-12-01,2026-12-08,Winter,0.2900
9714,US-2026-143245,"Standard Class",AD-10180,"Alan Dominguez","Home Office","United States",Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,"Global Comet Stacking Armless Chair",897.15,3,0.00,251.20,5,2026-12-01,2026-12-06,Winter,0.2800
9715,US-2026-113355,"Standard Class",SJ-20215,"Sarah Jordon",Consumer,"United States","Grand Prairie",Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",317.06,3,0.30,-18.12,4,2026-12-01,2026-12-05,Winter,-0.0572
9716,US-2026-122539,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",398.97,2,0.30,-28.50,4,2026-12-01,2026-12-05,Winter,-0.0714
9717,US-2026-101805,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States",Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,"Eldon Wave Desk Accessories",70.68,12,0.00,31.10,5,2026-12-01,2026-12-06,Winter,0.4400
9718,US-2026-145660,"First Class",MG-17650,"Matthew Grinstein","Home Office","United States",Marion,Ohio,43302,East,FUR-FU-10002885,Furniture,Furnishings,"Magna Visual Magnetic Picture Hangers",7.71,2,0.20,1.74,2,2026-12-01,2026-12-03,Winter,0.2257
9719,US-2026-103968,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex "The Solids" Textured Chair Mats",629.64,9,0.00,107.04,6,2026-12-01,2026-12-07,Winter,0.1700
9720,US-2026-127313,"First Class",RA-19285,"Ralph Arnett",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8"H x 34"W",79.12,5,0.20,13.85,3,2026-12-01,2026-12-04,Winter,0.1751
9721,US-2026-145233,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,OFF-AP-10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",31.15,3,0.20,3.50,4,2026-12-01,2026-12-05,Winter,0.1124
9722,US-2026-122539,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue",8.00,7,0.70,-5.60,4,2026-12-01,2026-12-05,Winter,-0.7000
9723,US-2026-101805,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States",Seattle,Washington,98105,West,OFF-BI-10002003,"Office Supplies",Binders,"Ibico Presentation Index for Binding Systems",15.92,5,0.20,5.37,5,2026-12-01,2026-12-06,Winter,0.3373
9724,US-2026-145233,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,OFF-BI-10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced Top Hinge",6.78,7,0.70,-4.75,4,2026-12-01,2026-12-05,Winter,-0.7006
9725,US-2026-135860,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,OFF-BI-10003274,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.00,7.48,6,2026-12-01,2026-12-07,Winter,0.4698
9726,US-2026-118542,"Standard Class",CC-12550,"Clay Cheatham",Consumer,"United States","Los Angeles",California,90008,West,OFF-BI-10003429,"Office Supplies",Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.13,2,0.20,3.67,4,2026-12-01,2026-12-05,Winter,0.3623
9727,US-2026-163139,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10003460,"Office Supplies",Binders,"Acco 3-Hole Punch",17.52,5,0.20,6.13,2,2026-12-01,2026-12-03,Winter,0.3499
9728,US-2026-144862,"Standard Class",EH-14005,"Erica Hernandez","Home Office","United States",Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,"Office Supplies",Envelopes,"Quality Park Security Envelopes",104.68,5,0.20,35.33,4,2026-12-01,2026-12-05,Winter,0.3375
9729,US-2026-135860,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,OFF-FA-10000134,"Office Supplies",Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.00,16.21,6,2026-12-01,2026-12-07,Winter,0.3100
9730,US-2026-122539,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,"Office Supplies",Labels,"Avery 483",15.94,4,0.20,5.18,4,2026-12-01,2026-12-05,Winter,0.3250
9731,US-2026-138618,"Standard Class",MY-17380,"Maribeth Yedwab",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-PA-10000520,"Office Supplies",Paper,"Xerox 201",10.37,2,0.20,3.63,7,2026-12-01,2026-12-08,Winter,0.3500
9732,US-2026-166926,"Standard Class",SO-20335,"Sean O'Donnell",Consumer,"United States",Seattle,Washington,98105,West,OFF-PA-10001593,"Office Supplies",Paper,"Xerox 1947",41.86,7,0.00,18.84,7,2026-12-01,2026-12-08,Winter,0.4501
9733,US-2026-143245,"Standard Class",AD-10180,"Alan Dominguez","Home Office","United States",Fairfield,Connecticut,6824,East,OFF-PA-10001972,"Office Supplies",Paper,"Xerox 214",19.44,3,0.00,9.33,5,2026-12-01,2026-12-06,Winter,0.4799
9734,US-2026-118542,"Standard Class",CC-12550,"Clay Cheatham",Consumer,"United States","Los Angeles",California,90008,West,OFF-PA-10004735,"Office Supplies",Paper,"Xerox 1905",45.36,7,0.00,21.77,4,2026-12-01,2026-12-05,Winter,0.4799
9735,US-2026-135860,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,OFF-ST-10000642,"Office Supplies",Storage,"Tennsco Lockers, Gray",83.92,4,0.00,5.87,6,2026-12-01,2026-12-07,Winter,0.0699
9736,US-2026-127313,"First Class",RA-19285,"Ralph Arnett",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,"Office Supplies",Storage,"Personal File Boxes with Fold-Down Carry Handle",37.39,3,0.20,2.34,3,2026-12-01,2026-12-04,Winter,0.0626
9737,US-2026-135860,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,OFF-ST-10001522,"Office Supplies",Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.00,3.68,6,2026-12-01,2026-12-07,Winter,0.0400
9738,US-2026-101805,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States",Seattle,Washington,98105,West,OFF-ST-10002756,"Office Supplies",Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand",541.24,4,0.00,5.41,5,2026-12-01,2026-12-06,Winter,0.0100
9739,US-2026-163139,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,OFF-ST-10002790,"Office Supplies",Storage,"Safco Industrial Shelving",221.55,3,0.00,6.65,2,2026-12-01,2026-12-03,Winter,0.0300
9740,US-2026-163139,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",20.37,3,0.00,6.93,2,2026-12-01,2026-12-03,Winter,0.3402
9741,US-2026-145233,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,"AT&T SB67148 SynJ",105.58,2,0.20,9.24,4,2026-12-01,2026-12-05,Winter,0.0875
9742,US-2026-144862,"Standard Class",EH-14005,"Erica Hernandez","Home Office","United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.96,7,0.40,9.44,4,2026-12-01,2026-12-05,Winter,0.1499
9743,US-2026-145233,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",406.37,4,0.20,30.48,4,2026-12-01,2026-12-05,Winter,0.0750
9744,US-2026-135860,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",131.98,2,0.00,35.63,6,2026-12-01,2026-12-07,Winter,0.2700
9745,US-2026-113355,"Standard Class",SJ-20215,"Sarah Jordon",Consumer,"United States","Grand Prairie",Texas,75051,Central,TEC-PH-10004912,Technology,Phones,"Cisco SPA112 2 Port Phone Adapter",219.80,5,0.20,24.73,4,2026-12-01,2026-12-05,Winter,0.1125
9746,US-2026-145233,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",470.38,3,0.20,52.92,4,2026-12-01,2026-12-05,Winter,0.1125
9747,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,"Hon 4-Shelf Metal Bookcases",242.35,8,0.70,-363.53,4,2026-12-02,2026-12-06,Winter,-1.5000
9748,US-2026-143756,"First Class",ME-17725,"Max Engle",Consumer,"United States",Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",701.96,2,0.00,168.47,3,2026-12-02,2026-12-05,Winter,0.2400
9749,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",906.68,5,0.20,68.00,4,2026-12-02,2026-12-06,Winter,0.0750
9750,US-2026-102379,"Standard Class",BB-11545,"Brenda Bowman",Corporate,"United States",Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",1159.06,9,0.20,43.46,4,2026-12-02,2026-12-06,Winter,0.0375
9751,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped",508.70,6,0.20,0.00,4,2026-12-02,2026-12-06,Winter,0.0000
9752,US-2026-147221,"Second Class",JS-16030,"Joy Smith",Consumer,"United States",Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,"Advantus Panel Wall Acrylic Frame",8.75,4,0.60,-3.72,2,2026-12-02,2026-12-04,Winter,-0.4251
9753,US-2026-167395,"First Class",KM-16720,"Kunst Miller",Consumer,"United States",Lowell,Massachusetts,1852,East,OFF-AP-10001293,"Office Supplies",Appliances,"Belkin 8 Outlet Surge Protector",286.86,7,0.00,80.32,2,2026-12-02,2026-12-04,Winter,0.2800
9754,US-2026-147221,"Second Class",JS-16030,"Joy Smith",Consumer,"United States",Houston,Texas,77036,Central,OFF-AP-10002534,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",294.62,5,0.80,-766.01,2,2026-12-02,2026-12-04,Winter,-2.6000
9755,US-2026-109701,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-AP-10002765,"Office Supplies",Appliances,"Fellowes Advanced Computer Series Surge Protectors",79.47,3,0.00,22.25,1,2026-12-02,2026-12-03,Winter,0.2800
9756,US-2026-104108,"Standard Class",RP-19855,"Roy Phan",Corporate,"United States",Houston,Texas,77095,Central,OFF-AR-10000817,"Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",12.16,5,0.20,2.13,7,2026-12-02,2026-12-09,Winter,0.1752
9757,US-2026-108063,"First Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Charlottesville,Virginia,22901,South,OFF-AR-10001446,"Office Supplies",Art,"Newell 309",34.65,3,0.00,10.40,3,2026-12-02,2026-12-05,Winter,0.3001
9758,US-2026-157469,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Lakewood,Ohio,44107,East,OFF-AR-10001662,"Office Supplies",Art,"Rogers Handheld Barrel Pencil Sharpener",19.73,9,0.20,1.73,5,2026-12-02,2026-12-07,Winter,0.0877
9759,US-2026-109701,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-AR-10001868,"Office Supplies",Art,"Prang Dustless Chalk Sticks",10.08,6,0.00,5.04,1,2026-12-02,2026-12-03,Winter,0.5000
9760,US-2026-165715,"Standard Class",BG-11035,"Barry Gonzalez",Consumer,"United States",Greensboro,"North Carolina",27405,South,OFF-AR-10003903,"Office Supplies",Art,"Sanford 52201 APSCO Electric Pencil Sharpener",32.78,1,0.20,2.46,6,2026-12-02,2026-12-08,Winter,0.0750
9761,US-2026-102379,"Standard Class",BB-11545,"Brenda Bowman",Corporate,"United States",Oakland,California,94601,West,OFF-AR-10004022,"Office Supplies",Art,"Panasonic KP-380BK Classic Electric Pencil Sharpener",179.90,5,0.00,44.98,4,2026-12-02,2026-12-06,Winter,0.2500
9762,US-2026-164917,"Standard Class",MK-17905,"Michael Kennedy",Corporate,"United States",Miami,Florida,33180,South,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",47.96,5,0.20,4.20,5,2026-12-02,2026-12-07,Winter,0.0876
9763,US-2026-109701,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.46,2,0.20,22.57,1,2026-12-02,2026-12-03,Winter,0.3249
9764,US-2026-147767,"Same Day",SV-20935,"Susan Vittorini",Consumer,"United States",Peoria,Arizona,85345,West,OFF-BI-10001670,"Office Supplies",Binders,"Vinyl Sectional Post Binders",67.86,6,0.70,-45.24,0,2026-12-02,2026-12-02,Winter,-0.6667
9765,US-2026-155089,"Standard Class",DB-12910,"Daniel Byrd","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10002429,"Office Supplies",Binders,"Premier Elliptical Ring Binder, Black",45.66,5,0.70,-33.48,4,2026-12-02,2026-12-06,Winter,-0.7332
9766,US-2026-155075,"Standard Class",GW-14605,"Giulietta Weimer",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",631.18,4,0.70,-462.86,7,2026-12-02,2026-12-09,Winter,-0.7333
9767,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",36.62,8,0.70,-24.42,4,2026-12-02,2026-12-06,Winter,-0.6668
9768,US-2026-109701,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10004187,"Office Supplies",Binders,"3-ring staple pack",9.02,6,0.20,3.16,1,2026-12-02,2026-12-03,Winter,0.3503
9769,US-2026-109701,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.00,5.32,1,2026-12-02,2026-12-03,Winter,0.4899
9770,US-2026-116715,"First Class",VW-21775,"Victoria Wilson",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10003893,"Office Supplies",Paper,"Xerox 1962",8.56,2,0.00,3.85,3,2026-12-02,2026-12-05,Winter,0.4498
9771,US-2026-116715,"First Class",VW-21775,"Victoria Wilson",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10004475,"Office Supplies",Paper,"Xerox 1940",109.92,2,0.00,53.86,3,2026-12-02,2026-12-05,Winter,0.4900
9772,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,OFF-ST-10003306,"Office Supplies",Storage,"Letter Size Cart",114.29,1,0.20,12.86,4,2026-12-02,2026-12-06,Winter,0.1125
9773,US-2026-116715,"First Class",VW-21775,"Victoria Wilson",Corporate,"United States","San Francisco",California,94122,West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",559.62,9,0.00,151.10,3,2026-12-02,2026-12-05,Winter,0.2700
9774,US-2026-167395,"First Class",KM-16720,"Kunst Miller",Consumer,"United States",Lowell,Massachusetts,1852,East,OFF-SU-10001935,"Office Supplies",Supplies,"Staple remover",4.36,2,0.00,0.17,2,2026-12-02,2026-12-04,Winter,0.0390
9775,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",49.62,2,0.20,4.96,4,2026-12-02,2026-12-06,Winter,0.1000
9776,US-2026-102379,"Standard Class",BB-11545,"Brenda Bowman",Corporate,"United States",Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",39.99,1,0.20,-8.00,4,2026-12-02,2026-12-06,Winter,-0.2001
